Datum,Uhrzeit,Spannung (V),Strom (A),Leistung (P)
21.06.2020,13:59:58,11.295835169678274,0.32978723404255317,3.725222236808792
21.06.2020,13:59:58,11.267055971793743,0.3617021276595745,4.075318117457312
21.06.2020,13:59:58,11.28864037020714,0.32978723404255317,3.722849483791716
21.06.2020,13:59:59,11.281445570736008,0.30851063829787234,3.4804459739504705
21.06.2020,13:59:59,11.281445570736008,0.32978723404255317,3.7204767307746405
21.06.2020,14:00:00,11.303029969149405,0.3191489361702127,3.607349990154065
21.06.2020,14:00:00,11.259861172322609,0.3404255319148936,3.8331442288757813
21.06.2020,14:00:01,11.281445570736008,0.35106382978723405,3.9605074875988113
21.06.2020,14:00:01,11.295835169678274,0.3191489361702127,3.605053777556895
21.06.2020,14:00:02,11.274250771264875,0.3404255319148936,3.8380428157497444
21.06.2020,14:00:02,11.497289554869988,0.1702127659574468,1.956985456148083
21.06.2020,14:00:03,11.540458351696783,0.18085106382978725,2.087104169987716
21.06.2020,14:00:04,11.547653151167916,0.1702127659574468,1.9655579831775176
21.06.2020,14:00:05,11.50448435434112,0.22340425531914895,2.570150760012378
