Datum,Uhrzeit,Spannung (V),Strom (A),Leistung (P)
16.07.2020,13:17:21,12.029704715733804,0.40425531914893614,4.863072119126431
16.07.2020,13:17:21,12.080068312031733,0.3191489361702127,3.855340950648425
16.07.2020,13:17:22,12.065678713089467,0.30851063829787234,3.7223902412722825
16.07.2020,13:17:22,12.065678713089467,0.3191489361702127,3.8507485254540845
16.07.2020,13:17:23,12.065678713089467,0.2978723404255319,3.594031957090479
16.07.2020,13:17:23,12.065678713089467,0.30851063829787234,3.7223902412722825
16.07.2020,13:17:23,12.065678713089467,0.30851063829787234,3.7223902412722825
16.07.2020,13:17:24,12.065678713089467,0.35106382978723405,4.235823377999494
16.07.2020,13:17:24,12.0728735125606,0.2978723404255319,3.596175088847838
16.07.2020,13:17:25,12.065678713089467,0.30851063829787234,3.7223902412722825
16.07.2020,13:17:25,12.0728735125606,0.3191489361702127,3.853044738051255
16.07.2020,13:17:26,12.0728735125606,0.2978723404255319,3.596175088847838
16.07.2020,13:17:26,12.0728735125606,0.2978723404255319,3.596175088847838
16.07.2020,13:17:26,12.065678713089467,0.2978723404255319,3.594031957090479
16.07.2020,13:17:27,12.065678713089467,0.37234042553191493,4.4925399463631
16.07.2020,13:17:27,12.0728735125606,0.30851063829787234,3.7246099134495467
16.07.2020,13:17:28,12.065678713089467,0.3404255319148936,4.107465093817691
16.07.2020,13:17:28,12.065678713089467,0.32978723404255317,3.9791068096358875
16.07.2020,13:17:29,12.065678713089467,0.3191489361702127,3.8507485254540845
16.07.2020,13:17:29,12.065678713089467,0.32978723404255317,3.9791068096358875
16.07.2020,13:17:30,12.065678713089467,0.3191489361702127,3.8507485254540845
16.07.2020,13:17:30,12.065678713089467,0.3191489361702127,3.8507485254540845
16.07.2020,13:17:30,12.0728735125606,0.3191489361702127,3.853044738051255
16.07.2020,13:17:31,12.065678713089467,0.32978723404255317,3.9791068096358875
16.07.2020,13:17:31,12.065678713089467,0.30851063829787234,3.7223902412722825
16.07.2020,13:17:32,12.0728735125606,0.35106382978723405,4.238349211856381
16.07.2020,13:17:32,12.065678713089467,0.2765957446808511,3.337315388726874
16.07.2020,13:17:33,12.065678713089467,0.32978723404255317,3.9791068096358875
16.07.2020,13:17:33,12.065678713089467,0.35106382978723405,4.235823377999494
16.07.2020,13:17:33,12.0728735125606,0.3191489361702127,3.853044738051255
16.07.2020,13:17:34,12.058483913618334,0.30851063829787234,3.7201705690950178
16.07.2020,13:17:34,12.065678713089467,0.30851063829787234,3.7223902412722825
16.07.2020,13:17:35,12.065678713089467,0.32978723404255317,3.9791068096358875
16.07.2020,13:17:35,12.065678713089467,0.35106382978723405,4.235823377999494
16.07.2020,13:17:36,12.0728735125606,0.30851063829787234,3.7246099134495467
16.07.2020,13:17:36,12.065678713089467,0.3191489361702127,3.8507485254540845
16.07.2020,13:17:36,12.065678713089467,0.30851063829787234,3.7223902412722825
16.07.2020,13:17:37,12.065678713089467,0.3191489361702127,3.8507485254540845
16.07.2020,13:17:37,12.065678713089467,0.30851063829787234,3.7223902412722825
16.07.2020,13:17:38,12.058483913618334,0.32978723404255317,3.976734056618812
16.07.2020,13:17:38,12.065678713089467,0.30851063829787234,3.7223902412722825
16.07.2020,13:17:39,12.0728735125606,0.32978723404255317,3.9814795626529635
16.07.2020,13:17:39,12.0728735125606,0.37234042553191493,4.495218861059798
16.07.2020,13:17:39,12.065678713089467,0.3404255319148936,4.107465093817691
16.07.2020,13:17:40,12.058483913618334,0.3617021276595745,4.361579287904504
16.07.2020,13:17:40,12.058483913618334,0.3404255319148936,4.105015800380709
16.07.2020,13:17:41,12.051289114147202,0.30851063829787234,3.717950896917754
16.07.2020,13:17:41,12.065678713089467,0.2978723404255319,3.594031957090479
16.07.2020,13:17:42,12.065678713089467,0.30851063829787234,3.7223902412722825
16.07.2020,13:17:42,12.0728735125606,0.30851063829787234,3.7246099134495467
16.07.2020,13:17:43,12.0728735125606,0.2978723404255319,3.596175088847838
16.07.2020,13:17:43,12.0728735125606,0.3191489361702127,3.853044738051255
16.07.2020,13:17:43,12.065678713089467,0.2978723404255319,3.594031957090479
16.07.2020,13:17:44,12.0728735125606,0.2978723404255319,3.596175088847838
16.07.2020,13:17:44,12.065678713089467,0.3191489361702127,3.8507485254540845
16.07.2020,13:17:45,12.065678713089467,0.28723404255319146,3.465673672908676
16.07.2020,13:17:45,12.065678713089467,0.30851063829787234,3.7223902412722825
16.07.2020,13:17:46,12.065678713089467,0.28723404255319146,3.465673672908676
16.07.2020,13:17:46,12.0728735125606,0.3191489361702127,3.853044738051255
16.07.2020,13:17:46,12.065678713089467,0.3191489361702127,3.8507485254540845
16.07.2020,13:17:47,12.065678713089467,0.3191489361702127,3.8507485254540845
16.07.2020,13:17:47,12.0728735125606,0.30851063829787234,3.7246099134495467
16.07.2020,13:17:48,12.065678713089467,0.32978723404255317,3.9791068096358875
16.07.2020,13:17:48,12.0728735125606,0.32978723404255317,3.9814795626529635
16.07.2020,13:17:49,12.0728735125606,0.28723404255319146,3.4677402642461295
16.07.2020,13:17:49,12.065678713089467,0.3404255319148936,4.107465093817691
16.07.2020,13:17:49,12.0728735125606,0.32978723404255317,3.9814795626529635
16.07.2020,13:17:50,12.065678713089467,0.28723404255319146,3.465673672908676
16.07.2020,13:17:50,12.065678713089467,0.3191489361702127,3.8507485254540845
16.07.2020,13:17:51,12.065678713089467,0.2978723404255319,3.594031957090479
16.07.2020,13:17:51,12.065678713089467,0.3404255319148936,4.107465093817691
16.07.2020,13:17:52,12.058483913618334,0.3191489361702127,3.8484523128569146
16.07.2020,13:17:52,12.065678713089467,0.3191489361702127,3.8507485254540845
16.07.2020,13:17:53,12.065678713089467,0.32978723404255317,3.9791068096358875
16.07.2020,13:17:53,12.0728735125606,0.28723404255319146,3.4677402642461295
16.07.2020,13:17:53,12.0728735125606,0.2978723404255319,3.596175088847838
16.07.2020,13:17:54,12.080068312031733,0.3617021276595745,4.369386410734882
16.07.2020,13:17:54,12.058483913618334,0.3191489361702127,3.8484523128569146
16.07.2020,13:17:55,12.058483913618334,0.30851063829787234,3.7201705690950178
16.07.2020,13:17:55,12.0728735125606,0.2978723404255319,3.596175088847838
16.07.2020,13:17:56,12.065678713089467,0.2765957446808511,3.337315388726874
16.07.2020,13:17:56,12.0728735125606,0.3191489361702127,3.853044738051255
16.07.2020,13:17:56,12.065678713089467,0.32978723404255317,3.9791068096358875
16.07.2020,13:17:57,12.065678713089467,0.2765957446808511,3.337315388726874
