Datum,Uhrzeit,Spannung (V),Strom (A),Leistung (P)
16.07.2020,14:45:04,10.238199647421773,0.4148936170212766,4.247763683504778
16.07.2020,14:45:04,10.511602027324814,0.3191489361702127,3.354766604465366
16.07.2020,14:45:04,10.468433230498018,0.3191489361702127,3.340989328882346
16.07.2020,14:45:05,10.439654032613486,0.32978723404255317,3.4428646277767876
16.07.2020,14:45:05,10.482822829440282,0.32978723404255317,3.4571011458792418
16.07.2020,14:45:05,10.410874834728956,0.3617021276595745,3.7656355785189843
16.07.2020,14:45:06,10.439654032613486,0.3191489361702127,3.3318044784936656
16.07.2020,14:45:06,10.454043631555752,0.30851063829787234,3.2251836735650725
16.07.2020,14:45:07,10.468433230498018,0.32978723404255317,3.452355639845091
16.07.2020,14:45:07,10.47562802996915,0.2553191489361702,2.6746284331836123
16.07.2020,14:45:07,10.439654032613486,0.3191489361702127,3.3318044784936656
16.07.2020,14:45:08,10.418069634200089,0.30851063829787234,3.2140853126787507
16.07.2020,14:45:08,10.418069634200089,0.30851063829787234,3.2140853126787507
16.07.2020,14:45:09,10.468433230498018,0.28723404255319146,3.006890395994111
16.07.2020,14:45:09,10.418069634200089,0.3617021276595745,3.768237952795777
16.07.2020,14:45:09,10.425264433671222,0.30851063829787234,3.2163049848560155
16.07.2020,14:45:10,10.432459233142353,0.32978723404255317,3.440491874759712
16.07.2020,14:45:10,10.389290436315557,0.35106382978723405,3.647304089344823
16.07.2020,14:45:11,10.389290436315557,0.35106382978723405,3.647304089344823
16.07.2020,14:45:11,10.33892684001763,0.28723404255319146,2.969691751919957
16.07.2020,14:45:11,10.389290436315557,0.3191489361702127,3.315730990313475
16.07.2020,14:45:12,10.410874834728956,0.2978723404255319,3.1011116528979867
16.07.2020,14:45:12,10.389290436315557,0.3404255319148936,3.5367797230010405
16.07.2020,14:45:12,10.396485235786692,0.3191489361702127,3.318027202910646
16.07.2020,14:45:13,10.382095636844426,0.3191489361702127,3.3134347777163056
16.07.2020,14:45:13,10.403680035257823,0.3829787234042554,3.9843880986093794
16.07.2020,14:45:14,10.432459233142353,0.26595744680851063,2.774590221580413
16.07.2020,14:45:14,10.396485235786692,0.2978723404255319,3.0968253893832696
16.07.2020,14:45:14,10.454043631555752,0.30851063829787234,3.2251836735650725
16.07.2020,14:45:15,10.382095636844426,0.37234042553191493,3.8656739073356907
16.07.2020,14:45:15,10.3101476421331,0.35106382978723405,3.619519916919067
16.07.2020,14:45:16,10.439654032613486,0.26595744680851063,2.7765037320780546
16.07.2020,14:45:16,10.410874834728956,0.3191489361702127,3.3226196281049853
16.07.2020,14:45:16,10.410874834728956,0.2765957446808511,2.879603677690988
16.07.2020,14:45:17,10.410874834728956,0.30851063829787234,3.2118656405014865
16.07.2020,14:45:17,10.396485235786692,0.32978723404255317,3.4286281096743343
16.07.2020,14:45:17,10.36770603790216,0.3191489361702127,3.3088423525219657
16.07.2020,14:45:18,10.410874834728956,0.3404255319148936,3.544127603311985
16.07.2020,14:45:18,10.432459233142353,0.30851063829787234,3.2185246570332793
16.07.2020,14:45:19,10.396485235786692,0.2978723404255319,3.0968253893832696
16.07.2020,14:45:19,10.410874834728956,0.2978723404255319,3.1011116528979867
